year,month,month_name,precip,temp_min,temp_max,temp_mean,SMDI,SPEI_1,SPEI_3,SPEI_6,SPEI_12
1989,10,October,128.91661593613117,8.600409456545577,15.993174805311977,12.296792130928777,1.2054844300962724,0.7923076208924311,0.06610959872115205,0.19268298666374417,0.10029413136749987
1989,11,November,81.64600069454904,9.68813640604419,17.8209644028366,13.754550404440394,0.2342459870603885,-0.014317372122490436,0.16364869626198178,-0.001066879441627819,0.12590544276749557
1989,12,December,105.28697716959621,10.233436763535336,18.736254553157835,14.484845658346579,0.910674510935831,0.3589900873749025,0.5790901460163623,-0.02132138755378005,0.20015499634183037
1990,1,January,69.20066390597411,11.748714499702334,20.953912312425985,16.351313406064154,0.9727415152887098,-0.1492966745345682,-0.049275057674748615,0.07695356724884997,-0.03381351750284622
1990,2,February,40.08742478961164,13.38375334488783,22.744236157643233,18.063994751265533,0.1794260179474443,-1.003594087313807,-0.43873228262597247,-0.17898454954968784,-0.17970663848426707
1990,3,March,123.73464299386208,11.962537811590177,20.230276172056765,16.09640699182347,0.36454538576935114,0.6174991177931427,-0.19260306301170999,0.19197958990565908,0.05505566320149249
1990,4,April,109.20120051226075,9.374772850799825,17.12766979936422,13.251221325082025,0.7131294896148329,0.4448534461196849,0.08447822530023492,0.02275606692749206,0.21636880333260008
1990,5,May,121.07123124625936,6.92529948911873,14.113891993278012,10.519595741198373,1.9540641454405774,0.5000877397737051,0.6861764143716572,0.1652628279067496,0.10326769609572255
1990,6,June,131.35408349869758,4.148361133241365,11.265241063456063,7.706801098348714,1.943842530904495,0.5296985219318096,0.6438249182885999,0.223538239537335,0.13509481657433386
1990,7,July,141.52738087830113,4.232204523539445,10.808597874249335,7.520401198894389,2.395284516126723,0.594669882453769,0.7396318150670235,0.45609412600697347,0.4081083096747795
1990,8,August,155.70525120457924,4.770514854388597,11.7270412485374,8.248778051462999,2.0419804031109337,1.1287309221745718,0.9529984628589627,0.988640270721863,0.6316055686087412
1990,9,September,83.12838187043695,4.66844891584163,12.733576193102024,8.701012554471825,1.1179404853093355,0.0203154841644619,0.8159741138266805,0.8623517285554743,0.6609299134420853
1990,10,October,110.70567385945812,7.89152465529138,15.56102089252355,11.726272773907464,1.2135470411290765,0.27694321065122635,0.7524596175776069,0.8347559828017626,0.5838437627703682
1990,11,November,110.66857466188694,9.335715998915424,17.59172381015654,13.46371990453598,1.7440186420653259,0.6904377522827634,0.47253778404628216,0.9115850518839353,0.6846563865045917
1990,12,December,67.34873456029507,10.992857016992648,19.742581134562627,15.367719075777638,0.7767236978397015,-0.8921763169799215,0.013939022423501255,0.6525445456481974,0.5056276829294793
1991,1,January,111.1374236767961,11.970575827251425,20.719380867717646,16.34497834748454,-0.1785836366516594,0.576872824721099,0.1572161846302923,0.6433928901561182,0.5957622379555886
1991,2,February,112.02731064949076,11.800860259671962,20.828236758421248,16.314548509046606,1.1715649004577005,0.8727496587179787,0.3013235009531526,0.4681502038673834,0.902944179097376
1991,3,March,56.646951240406366,10.354337823190729,19.17084918339035,14.76259350329054,1.3426591308234057,-0.3840207181405847,0.49104530246866995,0.2737642214293686,0.7107878883480181
1991,4,April,197.88825794569507,8.010763550183155,15.498475015625198,11.754619282904176,2.316910230591548,1.6189377997554668,1.1089015772218582,0.9289179059181849,1.0535535144904704
1991,5,May,82.14289966528045,5.999857099155494,13.02182754760142,9.510842323378457,2.559520953525977,-0.4045772375936892,0.6593165350156067,0.6637806091085275,0.9216890399678218
1991,6,June,117.37193559883949,3.9183699914567502,10.298057388310912,7.108213689883833,1.791887214847384,0.26472929204804146,0.9905438700432742,0.8879162714751809,0.9090695410039118
1991,7,July,109.35911255158601,2.791552901312945,10.078451321558664,6.435002111435802,1.3255055223275678,0.0738786737181689,-0.08535295197936568,0.7045956743505051,0.8038468566555638
1991,8,August,145.52982024924455,5.375770853059982,11.994173928124503,8.684972390592243,2.138697688009879,0.7466257055567005,0.4654782298900499,0.6611611603475028,0.6695065448329636
1991,9,September,109.43849339322769,6.360400724459212,13.27076224344017,9.81558148394969,0.9937698450423715,0.4653293073157448,0.5176414044051567,0.8929417745664057,0.706186793854607
1991,10,October,90.13128649515208,6.878187415098592,14.529382064283922,10.703784739691256,1.4544892203134712,-0.07138226270912668,0.5218633934905825,0.22745699550612855,0.6509961380899582
1991,11,November,99.93091515381376,7.455474095934847,15.275483999905667,11.365479047920257,1.7970674797026205,0.7133618465382101,0.48094009492601353,0.5010244802348129,0.6551030976718027
1991,12,December,92.45176344686266,10.097701550538197,18.05383350107605,14.075767525807123,1.190571889095305,0.08683890914350963,0.2839925228895763,0.44947511814831864,0.7645444996200491
1992,1,January,96.22714935548096,12.045914268407587,20.30700462164678,16.176459445027188,1.1276472889267979,0.3318928945320563,0.4205514813749402,0.5749735386160727,0.706045116917981
1992,2,February,108.84595085048686,11.710068958241733,19.74866797237237,15.729368465307054,2.142179168290748,0.7222836702674966,0.510433616290413,0.5429377774788461,0.6667298385008156
1992,3,March,90.11840474889947,9.073136150611182,17.151263947002388,13.11220004880678,1.941691869694462,0.3206349868579191,0.5276038217513143,0.4528160290231616,0.7851239590196297
1992,4,April,69.41321097389108,6.114418974080352,13.868372368274981,9.991395671177667,1.497512662027324,-0.12128519491978133,0.2855432746386018,0.3661468231471433,0.33215524183956213
1992,5,May,110.73093112427541,4.919724540811609,11.111637818098714,8.015681179455163,1.5441905574485233,0.3151726789058771,0.13863462548576005,0.35420291553209526,0.47680796769505146
1992,6,June,94.94110067979481,3.6857392411625822,9.741089317159364,6.713414279160972,1.6022586936986813,-0.2357537028818877,-0.1190298645713167,0.26451536504530093,0.38839090394226466
1992,7,July,168.39994104372485,4.346714987726075,10.085130080629257,7.2159225341776665,1.7509660447087334,1.0505048760380042,0.6237807037127733,0.5075612287370477,0.6278026549753785
1992,8,August,191.72996720401437,4.145741385192063,9.750309450822636,6.948025418007351,2.6468606785775886,1.4453238465625478,1.1127595029074635,0.7969226818138521,0.7891523398908118
1992,9,September,113.82962826743962,4.605119948150348,11.110584608801291,7.857852278475819,2.654134775297158,0.7156592793598098,1.3762641325879519,0.9017750000997303,0.8258995405867036
1992,10,October,139.56260338673167,6.897273663821832,13.879608158257705,10.388440911039767,1.6178739168583207,0.9608109489786313,1.5774377461987033,1.2268311135854484,1.0051882953912488
1992,11,November,92.22705783509902,10.01342865099848,17.199593188605252,13.606510919801867,0.6842904113203615,0.31926977970144094,1.0640788763033553,1.26593873990453,0.9656809438432131
1992,12,December,130.0738473921362,10.56795831440171,18.028421454456602,14.29818988442916,2.161779102543296,0.9495204887641188,1.119797499869166,1.6112369268911062,1.0808038721173299
1993,1,January,82.56992395955702,10.80905284846672,19.778682258641307,15.293867553554014,1.823495325314998,0.1810802842237826,0.7060549730557576,1.5341445238841054,1.056602882347725
1993,2,February,71.62992132840824,10.545813845923803,19.20216205393901,14.873987949931413,1.1166832549499774,0.11975655257017206,0.6224793993126193,0.963363737786029,1.0058362503261404
1993,3,March,98.68975712210924,9.414502678304197,17.761359125942448,13.587930902123322,1.198016555402699,0.5826921481061842,0.3671640681742413,0.8055678783749118,1.0865199090072493
1993,4,April,83.82238822344159,7.451714959058598,15.266493305793611,11.359104132426104,2.0001761568654537,0.18964576857421234,0.2935496391411407,0.5270734595498202,1.1276530068419504
1993,5,May,109.8093041424249,6.439241171710596,13.235826881760659,9.837534026735627,1.967104074550941,0.25463502449076864,0.3176442948396119,0.5166729331742853,1.0666445425675246
1993,6,June,126.56591681899192,5.907666479331626,11.871581819288071,8.889624149309848,1.5979737217243346,0.07356846561434703,0.1887341154653228,0.3112050572697392,1.1024844234660018
1993,7,July,55.043506000818304,3.0542622101372863,10.367329189122295,6.710795699629789,0.09407866717481222,-1.1143012952246165,-0.40318490198691687,-0.08551224789560584,0.6921765071092144
1993,8,August,93.04955630274112,3.098585929208436,10.3158767596679,6.707231344438166,0.21881401430448102,NA,-0.4896683333636416,-0.1336214923582605,0.37355458064329866
1993,9,September,84.55704183487721,4.435660562324279,11.502175014945548,7.968917788634914,0.6238861165996575,-0.004684969186523979,-0.5528672297041273,-0.2543994008694547,0.2581335259469967
1993,10,October,86.53399595892981,7.29271867416317,15.343231780776764,11.317975227469969,-0.11656865936240311,-0.4656458593941113,-0.1625851767921581,-0.31749383770612916,0.042486060018848776
1993,11,November,93.72163069074695,7.0623139027293504,15.174335969714877,11.11832493622211,0.4861507470359664,0.49875340518372147,0.09022766935513905,-0.31599209927207395,0.10548084689324685
1993,12,December,104.84209267121292,9.428196314152812,17.779633444883927,13.603914879518369,1.0669091265782198,0.3718335253949912,0.2761111926036165,-0.24697692792033715,0.04732184651210096
1994,1,January,80.79534025238625,12.280301414123871,21.167478157379893,16.72388978575188,0.8571890372861225,-0.10978496342408155,0.3713988436956052,0.14703027123017667,-0.012540519020997433
1994,2,February,63.554064525490304,12.153485433030928,21.147553715671528,16.650519574351225,0.17038458778601687,-0.23613793027084726,-0.10614050191886946,-0.007609520297040777,-0.0971468214934423
1994,3,March,85.81982039995223,9.22772302166291,17.99542925730417,13.611576139483539,0.46069954887090536,0.22231017038631612,-0.13056764646742436,0.037306890118758734,-0.1415957243960681
1994,4,April,83.98894595960718,7.661511269566221,16.316586716544858,11.989048993055542,0.5322314742774054,-0.10560894184113698,-0.12925029509229902,0.11207282593902004,-0.14280453946558314
1994,5,May,143.33821104221283,6.627552508182763,13.232663248781554,9.930107878482158,0.8599031361171122,0.7728972438892846,0.3188482694876362,0.18833499863076847,-0.05134738351269373
1994,6,June,145.8817873073871,3.9338881776291985,9.954653147579036,6.944270662604115,1.445128410792701,0.648011895172528,0.5461178052121496,0.27760865335703905,0.03921445165178873
1994,7,July,139.90916704488262,3.308507167970967,9.690485692839749,6.499496430405357,1.491906807532675,0.6432259255339079,0.8538954096667996,0.42861738481679523,0.31807063076369707
1994,8,August,124.20788847200757,4.593567899371033,11.114703432706765,7.854135666038901,1.44043894532199,0.3838292620098909,0.6780496530486375,0.5484083498362075,0.3419254382210891
1994,9,September,129.90570450901834,5.337208704356892,11.702712471132282,8.519960587744592,1.4106160052182362,0.9770098980050133,0.799578573840103,0.7082975956817696,0.4400270625378388
1994,10,October,112.8381026447649,6.767846314653367,13.78958799527024,10.278717154961804,2.0208325650450822,0.48770682724079467,0.8486768132870343,0.8736080141137373,0.5470792923590221
1994,11,November,113.92027499778935,9.071472944730417,16.287291335712208,12.679382140221314,1.8270119471263664,0.42127636853345546,0.9523192652739656,0.8684356892486192,0.5692147934522086
1994,12,December,54.60117952387756,10.759007675850132,19.341370052221972,15.050188864036052,-0.5653436338377841,-1.125341034491586,-0.03604959860493517,0.4964047293179532,0.4036744706033493
1995,1,January,100.11220063719843,12.27527105050497,20.59122806909989,16.433249559802427,-0.4854012324775256,0.3106766182163976,-0.2392812039360132,0.3544838782425441,0.4134931500316034
1995,2,February,99.04609990141537,12.648664976072817,20.57291193578929,16.610788455931047,0.6698683387672236,0.6154045118526447,-0.04451603889430807,0.4857111616624226,0.5273443276317336
1995,3,March,155.7976857286495,11.41354488573378,19.226063709320776,15.319804297527277,1.830271707139274,1.167336316148416,1.0226500316205178,0.6058626572443568,0.7246658197625452
1995,4,April,164.5400813873124,11.337046932479844,17.219476154658764,14.278261543569304,2.7338384005905803,1.0313104172135656,1.3530995282973517,0.9055130367414098,0.9718489449538456
1995,5,May,134.28747990131598,7.423432552322864,13.821024781752993,10.622228667037923,1.9062141774852797,0.6812526809973135,1.4135800531371747,0.9703135225856924,0.9790687993708225
1995,6,June,147.1161610161237,5.008563515562789,10.546641914631234,7.777602715097011,2.1827467599819514,0.8193017216839183,1.2327591855414046,1.391475889572081,1.06763963097983
1995,7,July,152.68619473217942,3.4939943559415023,9.11558402893355,6.304789192437528,2.9075591269894114,0.8646262733575438,1.0683766484738055,1.4841656944058257,1.1869871279791668
1995,8,August,121.61930955173884,3.9867465019115973,10.5714091529325,7.279077827422049,1.4356679144320363,0.548875399882755,0.913313733761829,1.4075309923757735,1.166835125455831
1995,9,September,139.333522441831,5.773635188404249,12.941640369255877,9.357637778830064,1.198252820187269,0.7717608605426163,0.9232697602723099,1.2596776336412379,1.1406719734877333
1995,10,October,111.36897372032811,7.4072803587171085,14.36411813261651,10.885699245666808,1.7415320278161994,0.5051365029422406,0.8158033541769429,1.0294039630697465,1.1426734662703633
1995,11,November,108.74357194576271,8.154778994533105,16.15070442329007,12.152741708911584,1.6618729666467937,0.7701146074659035,1.0757737131671303,1.117546626314659,1.224498793771853
1995,12,December,122.71913204307666,11.980105672562122,19.916613818758922,15.94835974566052,1.2161006737748385,0.3173407733214963,0.7232139060857031,1.0404108708252804,1.3838840784843314
