horizon,var_response,value,sd,lower_95,upper_95,lower_68,upper_68,var_shocked
9,h_obs,-0.016664241480860924,0.007040706169372432,-0.028273620070977917,-0.0050906348985713295,-0.020170553648007312,-0.013073489287248552,smdi_obs
9,i_obs,-0.18093157571755583,0.07644428717934418,-0.3069801068687623,-0.05527143822652444,-0.21900127040411285,-0.14194507560306086,smdi_obs
9,reer_obs,0.0011792076385252544,4.982197662624694e-4,3.602273505357539e-4,0.0020007192523434094,9.251161204911396e-4,0.0014273239476475014,smdi_obs
9,smdi_obs,3.700744888725637e-4,1.56357896032949e-4,1.1305129671154341e-4,6.278920950804441e-4,2.903321385084424e-4,4.479416203933506e-4,smdi_obs
9,wy_obs,0,0,0,0,0,0,smdi_obs
9,y_a_obs,-0.42829415146743993,0.18095592757739792,-0.7266713058089133,-0.13083638741182624,-0.5184112441735604,-0.3360068328001395,smdi_obs
9,y_obs,-0.024059610407842907,0.010165278007147891,-0.04082107694540878,-0.007349791019823092,-0.02912197732125511,-0.018875330106297633,smdi_obs
10,c_obs,-0.026512506888609465,0.011201636211918263,-0.04498281831541259,-0.008099108079463296,-0.03209098614863763,-0.02079968507324057,smdi_obs
10,h_obs,-0.011639928377901535,0.004917914543873426,-0.019749048463331552,-0.003555794944850682,-0.014089078106259898,-0.009131797515513101,smdi_obs
10,i_obs,-0.13794746736429966,0.0582833359464106,-0.23405051387975534,-0.042140543410917594,-0.16697290388368718,-0.1082230318650585,smdi_obs
10,reer_obs,0.004240365223897922,0.0017915706290369988,0.0012953575604539164,0.007194475394537018,0.0033266662267418604,0.005132577701421956,smdi_obs
10,smdi_obs,1.4119197834914628e-4,5.965415432622346e-5,4.313168488394694e-5,2.3955535915021209e-4,1.1076842702459629e-4,1.709000903059771e-4,smdi_obs
10,wy_obs,0,0,0,0,0,0,smdi_obs
10,y_a_obs,-0.36460330934165674,0.1540463016215722,-0.6186093412524566,-0.1113799468641249,-0.44131925355038426,-0.28603986951629684,smdi_obs
10,y_obs,-0.01835661511637458,0.007755740544632122,-0.031145009641490834,-0.005607625503890063,-0.022219018514938522,-0.014401196199040532,smdi_obs
11,c_obs,-0.02313193482846055,0.009773331504066117,-0.03924712310474312,-0.007066402322870998,-0.027999110129047843,-0.018147546800767255,smdi_obs
