horizon,var_response,value,sd,lower_95,upper_95,lower_68,upper_68,var_shocked
9,h_obs,0.0014110087703831534,5.968719175413404e-4,4.3380342494066373e-4,0.002403730768128539,0.001100841992005274,0.001710229914055637,i_obs
9,i_obs,0.03161552158655534,0.013373706379098373,0.009719940678900927,0.05385877365411335,0.024665823836217914,0.038319967884477606,i_obs
9,reer_obs,-0.008387768584363449,0.0035481165134661477,-0.014289023459933204,-0.002578752744760412,-0.010166494387741577,-0.006543976246428693,i_obs
9,smdi_obs,0,0,0,0,0,0,i_obs
9,wy_obs,0,0,0,0,0,0,i_obs
9,y_a_obs,0.15381690750570562,0.06506620969356515,0.0472897849328301,0.26203553159307896,0.12000500239037608,0.1864356069398161,i_obs
9,y_obs,0.003839769139156619,0.0016242637303963325,0.0011805064848004383,0.006541257160148547,0.0029957142696155816,0.004654037723004444,i_obs
10,c_obs,0.01060159032118985,0.004484586968426874,0.003259374631598574,0.018060390113108837,0.008271157524012656,0.012849783278765979,i_obs
10,h_obs,-9.506500178874325e-4,4.0213520354880804e-4,-0.0016194844041241903,-2.9226978764099935e-4,-0.001152246628450882,-7.416789189105276e-4,i_obs
10,i_obs,0.023651015751372104,0.010004634570406413,0.0072713167002390585,0.040290801483557244,0.018452069072269907,0.028666494131580744,i_obs
10,reer_obs,-0.007634466739972998,0.003229461714299549,-0.013005732484670447,-0.002347156083584479,-0.009253445953435958,-0.00595626458909091,i_obs
10,smdi_obs,0,0,0,0,0,0,i_obs
10,wy_obs,0,0,0,0,0,0,i_obs
10,y_a_obs,0.12914746370548194,0.05463076908200906,0.039705360628357306,0.22000978211519778,0.10075837527881959,0.1565347150135382,i_obs
10,y_obs,0.0029035710138089685,0.00122824183315247,8.92679816587343e-4,0.004946392346975679,0.002265310440205326,0.00351930768229918,i_obs
11,c_obs,0.00905792207414147,0.003831598662469515,0.0027847861055755236,0.015430666656318665,0.007066817151546665,0.010978761872738094,i_obs
11,h_obs,-0.0029133355904984986,0.0012323723543334782,-0.004963026838496239,-8.956818580345163e-4,-0.003531142953279097,-0.0022729285757404237,i_obs
11,i_obs,0.017821294308516263,0.00753859956809784,0.005479015205419742,0.030359551518324146,0.013903832164963787,0.021600511118961836,i_obs
11,reer_obs,-0.006832400346505056,0.0028901789852951933,-0.011639368427601361,-0.0021005671496108665,-0.008281291869095923,-0.005330507765434899,i_obs
11,smdi_obs,0,0,0,0,0,0,i_obs
11,wy_obs,0,0,0,0,0,0,i_obs
11,y_a_obs,0.10837111553702818,0.04584214988197108,0.033317837614742364,0.18461613440009383,0.08454906674408588,0.1313524958180643,i_obs
11,y_obs,0.0022099296771916966,9.348240717871276e-4,6.794253040563661e-4,0.003764736316290635,0.0017241447672721889,0.0026785714739861275,i_obs
12,c_obs,0.007724368056850763,0.0032674909402835646,0.002374795528488607,0.01315888430485061,0.006026403873008148,0.009362411910745777,i_obs
12,h_obs,-0.004523963882733493,0.0019136854810914328,-0.007706820401885846,-0.0013908567174283,-0.005483324076190647,-0.003529509891760564,i_obs
12,i_obs,0.013495697423261154,0.005708825464913502,0.004149144843787058,0.022990660167786857,0.01052908440171424,0.016357620114605897,i_obs
12,reer_obs,-0.006051304332800272,0.002559766952946676,-0.010308728561702512,-0.0018604253921215602,-0.007334555182246849,-0.004721111630044004,i_obs
12,smdi_obs,0,0,0,0,0,0,i_obs
12,wy_obs,0,0,0,0,0,0,i_obs
12,y_a_obs,0.09087368273269418,0.038440547220679584,0.027938391053167793,0.1548082987027875,0.07089790511589061,0.11014452487609452,i_obs
12,y_obs,0.0016894700654026984,7.146640465542813e-4,5.194141355389325e-4,0.0028781048447614147,0.0013180921559588572,0.0020477422291065054,i_obs
13,c_obs,0.006579268662265134,0.0027831015546412874,0.002022743826404688,0.01120814473107503,0.005133019278214047,0.00797448060918799,i_obs
13,h_obs,-0.005828767292766562,0.00246563138653711,-0.009929624518265543,-0.0017920081489625635,-0.007064826523687413,-0.004547492497698608,i_obs
13,i_obs,0.010241800430580096,0.004332391966930237,0.0031487600910786347,0.017447468316821618,0.007990456348941542,0.012413695674910394,i_obs
13,reer_obs,-0.005324402154265914,0.0022522794969693795,-0.009070410864011495,-0.0016369450982610145,-0.0064535047760299604,-0.004153996485895437,i_obs
13,smdi_obs,0,0,0,0,0,0,i_obs
13,wy_obs,0,0,0,0,0,0,i_obs
13,y_a_obs,0.07613999637404248,0.03220803909321184,0.023408636356711122,0.1297086565378208,0.05940296548044474,0.09228638559037117,i_obs
13,y_obs,0.0012935125650239095,5.471697563155414e-4,3.9768015103037405e-4,0.002203569543132275,0.0010091737051202763,0.0015678172448992027,i_obs
14,c_obs,0.00560008075359415,0.0023688945157133573,0.0017217002911992956,0.009540044466033626,0.0043690756440181115,0.006787644291766693,i_obs
14,h_obs,-0.006870749470055645,0.0029064010778789636,-0.01170469826122407,-0.0021123572826624143,-0.008327773379098319,-0.005360427016432625,i_obs
14,i_obs,0.00776142946102814,0.003283168313693591,0.0023861897624598747,0.013222020437949924,0.006055318470037943,0.009407332625210114,i_obs
14,reer_obs,-0.004666025445580406,0.0019737790532967474,-0.007948830059622292,-0.0014345324151340483,-0.005655511478223812,-0.0036403435996115166,i_obs
14,smdi_obs,0,0,0,0,0,0,i_obs
14,wy_obs,0,0,0,0,0,0,i_obs
14,y_a_obs,0.06373683253580405,0.026961367109948134,0.01959538227490484,0.10857918720644508,0.04972625483665016,0.0772529837644361,i_obs
14,y_obs,9.882941276890221e-4,4.1805906771820656e-4,3.038431698222718e-4,0.0016836132081884758,7.710481316972026e-4,0.0011978736181776656,i_obs
15,c_obs,0.004765322242543905,0.0020157826686202896,0.0014650604256698752,0.008117987595030778,0.0037178130569695735,0.005775865338597601,i_obs
15,h_obs,-0.007688725482908562,0.003252413747354981,-0.013098165226813343,-0.00236383750258943,-0.009319210906294655,-0.00599859622012724,i_obs
15,i_obs,0.005847417053381306,0.002473520436281844,0.0017977418695451788,0.00996139540753912,0.004562042683393047,0.0070874311872180665,i_obs
15,reer_obs,-0.004080168250833033,0.0017259551456258555,-0.006950790221527358,-0.0012544152798319567,-0.004945416317334344,-0.0031832690478203257,i_obs
15,smdi_obs,0,0,0,0,0,0,i_obs
15,wy_obs,0,0,0,0,0,0,i_obs
15,y_a_obs,0.05329886684613185,0.022545995124178313,0.016386312734987404,0.09079754062027824,0.04158275411327674,0.06460152366081369,i_obs
15,y_obs,7.50264010896134e-4,3.173697628571315e-4,2.3066270342747986e-4,0.0012781158594222261,5.853415978842506e-4,9.093663921915282e-4,i_obs
16,c_obs,0.00405531148640021,0.0017154404663677905,0.001246773265288719,0.006908445361086074,0.0031638762767423655,0.004915288381213788,i_obs
16,h_obs,-0.008317067628354699,0.0035182092470687387,-0.01416858050673442,-0.0025570162981082434,-0.010080800455530467,-0.006488816715968642,i_obs
16,i_obs,0.004354366217982094,0.0018419438409999851,0.001338715264181968,0.0074179014854889,0.003397193045102216,0.005277761215278693,i_obs
16,reer_obs,-0.003565103916745431,0.0015080773810103002,-0.006073349901240893,-0.001096062846536088,-0.004321126482778203,-0.0027814257287359957,i_obs
16,smdi_obs,0,0,0,0,0,0,i_obs
16,wy_obs,0,0,0,0,0,0,i_obs
16,y_a_obs,0.0445176649906247,0.01883145209664568,0.013686602059921997,0.07583828202155368,0.03473182877126633,0.053958163810845394,i_obs
16,y_obs,5.627857274332681e-4,2.3806442833574894e-4,1.7302399615983947e-4,9.58736329135364e-4,4.390746352990726e-4,6.821311153144543e-4,i_obs
17,c_obs,0.003452425353640996,0.0014604131343822113,0.0010614207184231456,0.005881395793847857,0.002693516073978503,0.004184553094051724,i_obs
17,h_obs,-0.008785807955516367,0.0037164914574804807,-0.014967105342519233,-0.0027011267838817107,-0.01064894272811069,-0.0068545189329334115,i_obs
17,i_obs,0.003178971028278412,0.0013447390074986315,9.773493608263284e-4,0.0054155513644235185,0.0024801722517619603,0.003853109535953923,i_obs
17,reer_obs,-0.0031160731584351235,0.0013181325306498507,-0.005308401396141606,-9.580119109591105e-4,-0.0037768734268706613,-0.002431100539534139,i_obs
17,smdi_obs,0,0,0,0,0,0,i_obs
